source_type_encoded,location_type_encoded,province_encoded,number_of_people_served,hour,day_of_week,is_weekend,time_in_queue
4,0,1,370,12,4,0,0
0,1,3,580,12,4,0,22
4,0,3,242,12,4,0,0
4,1,2,298,12,4,0,0
1,0,4,3058,12,4,0,233
4,0,3,270,12,4,0,0
1,0,2,3772,12,4,0,172
1,0,0,350,12,4,0,16
0,0,4,650,13,4,0,28
1,1,1,984,13,4,0,94
4,1,4,170,13,4,0,0
4,0,0,220,13,4,0,0
4,0,4,290,13,4,0,0
4,0,1,318,13,4,0,0
4,1,2,340,13,4,0,0
1,0,4,2324,13,4,0,197
3,0,1,500,13,4,0,0
1,1,4,3606,13,4,0,127
4,0,0,382,13,4,0,0
1,0,3,1902,13,4,0,159
4,0,2,350,14,4,0,0
3,0,2,412,14,4,0,0
1,0,1,386,14,4,0,16
1,0,4,3328,15,4,0,240
3,1,3,880,15,4,0,0
4,0,0,224,15,4,0,0
1,0,3,716,15,4,0,71
2,0,3,450,16,4,0,0
4,1,2,178,16,4,0,0
1,0,3,942,16,4,0,88
1,0,4,326,16,4,0,46
1,0,2,1476,16,4,0,155
4,0,3,160,16,4,0,0
3,1,1,422,16,4,0,0
2,1,1,694,16,4,0,0
1,0,4,2644,17,4,0,271
1,0,4,2446,17,4,0,122
1,0,1,316,18,4,0,53
1,0,1,3312,18,4,0,142
1,1,3,766,18,4,0,104
1,0,0,3830,8,5,1,202
1,0,1,3312,8,5,1,297
1,0,2,1476,9,5,1,155
1,0,3,716,10,5,1,166
1,0,2,848,10,5,1,115
1,0,4,3058,10,5,1,515
1,0,1,2516,10,5,1,391
1,0,3,942,10,5,1,93
1,0,4,2644,10,5,1,404
1,0,1,316,11,5,1,39
1,0,0,1164,12,5,1,82
1,0,2,1408,12,5,1,96
1,1,4,3606,13,5,1,439
1,0,3,210,13,5,1,79
1,0,4,3328,14,5,1,475
1,0,4,326,15,5,1,49
1,0,0,430,15,5,1,118
1,0,2,2636,15,5,1,459
1,1,1,984,15,5,1,71
1,0,3,1902,16,5,1,319
1,0,4,478,16,5,1,50
1,1,3,3314,17,5,1,222
1,1,3,766,17,5,1,165
1,1,1,1444,18,5,1,194
1,0,4,2324,18,5,1,345
1,0,3,716,6,6,1,34
1,1,1,984,6,6,1,66
1,0,2,2636,6,6,1,65
1,0,2,848,7,6,1,55
1,0,3,1902,7,6,1,56
1,0,4,3058,8,6,1,96
1,0,3,942,9,6,1,50
1,1,3,3314,9,6,1,75
1,0,4,2644,10,6,1,76
1,0,1,2516,11,6,1,68
1,0,4,3328,11,6,1,179
1,0,0,3830,11,6,1,119
1,1,3,766,12,6,1,37
1,0,4,2324,13,6,1,116
1,0,1,3312,14,6,1,143
1,0,3,210,14,6,1,18
1,0,1,316,14,6,1,24
1,0,2,1476,14,6,1,50
1,0,0,1164,16,6,1,64
1,1,4,3606,17,6,1,76
1,0,4,326,17,6,1,31
1,1,1,1444,17,6,1,87
1,0,2,1408,18,6,1,92
1,0,4,478,18,6,1,22
1,0,0,430,18,6,1,31
1,0,2,848,6,0,0,113
1,0,4,478,6,0,0,69
1,0,1,3312,7,0,0,376
1,0,3,716,7,0,0,114
1,1,3,3314,7,0,0,193
1,0,1,316,7,0,0,59
1,0,4,3328,7,0,0,302
1,0,3,942,8,0,0,94
1,0,0,1164,9,0,0,68
4,0,0,260,9,0,0,0
1,1,1,984,9,0,0,57
1,0,4,2324,9,0,0,273
1,0,3,1902,9,0,0,194
1,1,3,766,9,0,0,57
4,0,3,382,9,0,0,0
1,0,2,2636,9,0,0,208
2,1,3,352,9,0,0,0
1,0,2,548,9,0,0,62
3,1,1,754,10,0,0,0
2,0,3,352,10,0,0,0
4,0,4,184,10,0,0,0
4,0,2,172,10,0,0,0
4,1,4,186,10,0,0,0
3,0,3,908,10,0,0,0
3,1,1,380,10,0,0,0
4,1,3,278,10,0,0,0
1,1,1,1444,10,0,0,184
4,1,2,264,11,0,0,0
3,0,0,678,11,0,0,0
4,1,3,302,11,0,0,0
1,0,2,2580,11,0,0,28
4,1,2,222,11,0,0,0
4,0,0,312,11,0,0,0
0,1,4,518,11,0,0,22
2,0,1,988,11,0,0,0
1,0,1,2516,11,0,0,289
4,0,0,244,12,0,0,0
0,1,3,504,12,0,0,16
1,0,2,2170,12,0,0,26
4,0,2,224,12,0,0,0
1,0,4,2644,12,0,0,164
3,1,1,570,12,0,0,0
3,0,4,476,12,0,0,0
1,0,4,3096,13,0,0,30
4,1,0,368,13,0,0,0
1,0,0,3830,13,0,0,251
4,0,3,306,13,0,0,0
4,0,0,190,13,0,0,0
4,0,2,284,13,0,0,0
1,0,4,3058,13,0,0,172
1,0,4,326,13,0,0,53
2,0,1,422,13,0,0,0
1,0,2,3748,14,0,0,240
2,0,3,316,14,0,0,0
1,0,0,430,14,0,0,31
4,1,4,368,14,0,0,0
4,1,4,174,14,0,0,0
3,1,3,488,14,0,0,0
1,0,3,210,14,0,0,32
0,0,4,834,14,0,0,25
2,0,3,902,15,0,0,0
2,0,0,962,15,0,0,0
4,0,1,294,15,0,0,0
4,0,2,228,15,0,0,0
4,1,3,280,15,0,0,0
1,1,1,2894,15,0,0,232
4,1,3,320,15,0,0,0
1,0,0,1674,15,0,0,23
4,0,4,306,16,0,0,0
0,1,3,726,16,0,0,17
1,0,2,1808,16,0,0,24
3,1,1,846,16,0,0,0
1,1,4,3606,17,0,0,376
1,0,2,1408,17,0,0,79
1,0,2,1476,17,0,0,174
1,0,1,3312,6,1,0,96
1,0,2,1408,6,1,0,129
1,1,1,984,6,1,0,87
1,0,0,1164,7,1,0,62
1,0,3,1902,7,1,0,79
1,1,3,766,7,1,0,70
1,0,3,716,8,1,0,56
1,0,4,3328,8,1,0,238
1,0,3,210,9,1,0,30
3,1,1,456,9,1,0,0
1,1,3,3314,9,1,0,213
1,0,3,3766,9,1,0,240
2,0,1,740,9,1,0,0
4,0,4,186,10,1,0,0
2,1,1,702,10,1,0,0
1,0,2,3748,10,1,0,273
4,0,4,248,10,1,0,0
1,0,3,2388,10,1,0,196
1,1,4,3606,10,1,0,178
4,0,2,358,10,1,0,0
2,0,3,956,10,1,0,0
0,1,1,890,11,1,0,11
2,1,3,582,11,1,0,0
4,0,3,276,11,1,0,0
1,0,4,2644,11,1,0,120
4,1,3,280,11,1,0,0
3,1,1,452,12,1,0,0
2,0,0,830,12,1,0,0
4,0,3,270,12,1,0,0
2,1,1,698,12,1,0,0
4,1,0,202,12,1,0,0
2,0,0,318,12,1,0,0
1,0,2,3286,12,1,0,240
1,0,4,326,13,1,0,40
1,0,3,3576,13,1,0,240
4,0,2,392,13,1,0,0
1,0,0,3830,13,1,0,263
2,0,0,316,13,1,0,0
4,1,2,330,13,1,0,0
4,1,0,288,13,1,0,0
1,0,3,2684,13,1,0,217
4,0,4,300,13,1,0,0
2,0,1,652,14,1,0,0
1,1,1,1444,14,1,0,136
1,0,0,724,14,1,0,18
0,0,3,908,14,1,0,5
4,0,4,364,14,1,0,0
1,0,0,3560,14,1,0,30
4,1,0,210,14,1,0,0
1,0,3,3514,14,1,0,240
4,1,4,394,14,1,0,0
4,0,2,350,15,1,0,0
4,0,3,220,15,1,0,0
3,0,1,970,15,1,0,0
4,0,4,172,15,1,0,0
3,0,1,582,15,1,0,0
0,0,4,560,15,1,0,15
1,0,4,2324,15,1,0,176
4,0,0,202,15,1,0,0
0,0,4,948,15,1,0,21
4,1,3,174,15,1,0,0
3,0,2,678,15,1,0,0
2,0,2,380,15,1,0,0
2,0,4,874,15,1,0,0
1,0,0,3464,16,1,0,240
4,0,4,306,16,1,0,0
0,1,3,894,16,1,0,10
1,0,1,2516,16,1,0,218
2,1,3,774,16,1,0,0
4,0,0,192,16,1,0,0
4,0,0,176,16,1,0,0
4,0,3,162,16,1,0,0
4,0,0,328,16,1,0,0
1,0,2,1476,16,1,0,101
3,0,2,852,16,1,0,0
1,0,2,548,17,1,0,64
1,0,3,942,17,1,0,69
1,1,1,2894,18,1,0,126
1,0,4,326,6,2,0,27
1,0,3,942,6,2,0,40
1,0,4,3328,7,2,0,218
1,1,3,3314,7,2,0,220
1,0,2,3748,9,2,0,185
1,0,0,3830,9,2,0,221
4,1,4,244,9,2,0,0
2,0,2,848,9,2,0,0
1,0,0,1864,9,2,0,24
1,1,2,3112,9,2,0,240
1,1,1,2894,9,2,0,134
2,1,1,608,10,2,0,0
1,0,2,1408,10,2,0,74
2,1,4,746,10,2,0,0
4,0,3,348,10,2,0,0
4,1,4,254,10,2,0,0
1,0,3,2388,10,2,0,75
4,0,0,292,10,2,0,0
3,1,0,520,10,2,0,0
1,0,3,3766,11,2,0,186
4,0,0,366,11,2,0,0
0,0,2,606,11,2,0,26
3,1,3,502,11,2,0,0
4,1,3,254,11,2,0,0
4,0,0,206,11,2,0,0
1,0,1,2086,11,2,0,174
4,0,3,280,12,2,0,0
4,0,0,372,12,2,0,0
4,1,0,258,12,2,0,0
2,0,0,574,12,2,0,0
4,0,0,354,12,2,0,0
4,1,4,210,12,2,0,0
1,0,0,3464,12,2,0,207
4,1,4,386,12,2,0,0
4,0,3,184,12,2,0,0
1,0,3,716,12,2,0,59
4,1,0,370,13,2,0,0
4,0,4,232,13,2,0,0
0,0,4,730,13,2,0,17
1,1,1,1444,13,2,0,76
4,0,0,208,13,2,0,0
4,1,1,286,13,2,0,0
1,0,3,210,13,2,0,18
4,0,0,220,13,2,0,0
4,0,0,272,13,2,0,0
2,1,0,858,13,2,0,0
1,0,4,2324,13,2,0,143
1,0,0,1402,13,2,0,124
1,0,3,3576,13,2,0,102
4,0,2,362,14,2,0,0
4,0,2,296,14,2,0,0
4,0,3,218,14,2,0,0
4,0,0,298,14,2,0,0
2,1,1,596,14,2,0,0
1,1,2,1208,14,2,0,110
2,1,0,360,14,2,0,0
1,0,0,1164,14,2,0,45
3,0,2,954,14,2,0,0
3,1,4,484,14,2,0,0
1,0,2,1476,14,2,0,104
1,1,1,984,15,2,0,82
4,1,3,274,15,2,0,0
4,1,0,348,15,2,0,0
3,0,0,506,15,2,0,0
3,1,1,484,15,2,0,0
2,1,0,416,15,2,0,0
4,0,2,330,16,2,0,0
2,1,3,422,16,2,0,0
1,0,2,3286,16,2,0,172
2,0,0,622,16,2,0,0
2,0,3,324,16,2,0,0
2,0,2,776,16,2,0,0
2,1,4,490,16,2,0,0
1,0,2,548,16,2,0,28
1,1,3,766,16,2,0,64
4,1,0,356,16,2,0,0
0,0,0,848,16,2,0,19
3,0,3,488,16,2,0,0
2,0,1,836,16,2,0,0
1,0,3,2684,18,2,0,135
1,0,3,3514,18,2,0,86
1,0,4,2644,19,2,0,167
1,1,2,3112,6,3,0,105
1,0,2,548,6,3,0,67
1,0,4,326,7,3,0,26
1,1,1,1444,7,3,0,119
1,1,1,2894,8,3,0,245
1,0,3,2684,8,3,0,210
1,0,2,1408,8,3,0,129
1,0,0,2752,9,3,0,29
4,1,4,292,9,3,0,0
1,0,0,686,9,3,0,72
1,0,0,3354,9,3,0,240
2,0,2,922,9,3,0,0
1,0,1,3298,9,3,0,240
1,0,2,370,9,3,0,50
1,0,3,210,9,3,0,42
4,0,0,172,9,3,0,0
4,0,3,338,9,3,0,0
0,1,3,732,9,3,0,10
2,0,1,658,9,3,0,0
4,0,1,304,10,3,0,0
1,0,4,2644,10,3,0,108
4,1,2,262,10,3,0,0
1,0,3,942,10,3,0,93
4,0,1,220,10,3,0,0
0,0,4,564,10,3,0,23
1,0,0,1402,10,3,0,87
1,1,3,3314,10,3,0,129
3,1,3,646,10,3,0,0
1,0,4,1368,10,3,0,22
4,0,0,298,10,3,0,0
0,1,4,952,11,3,0,20
4,1,2,392,11,3,0,0
4,0,0,228,11,3,0,0
4,0,2,272,11,3,0,0
3,1,1,480,11,3,0,0
2,0,2,748,11,3,0,0
1,0,0,3464,11,3,0,200
1,0,3,3514,11,3,0,97
1,0,4,278,12,3,0,16
4,0,0,252,12,3,0,0
4,1,4,278,12,3,0,0
3,1,3,330,12,3,0,0
4,0,3,282,12,3,0,0
2,0,3,622,12,3,0,0
2,1,1,612,12,3,0,0
0,1,4,486,12,3,0,12
4,1,2,168,12,3,0,0
3,1,0,944,12,3,0,0
4,0,3,224,12,3,0,0
3,1,4,368,12,3,0,0
3,1,1,508,12,3,0,0
4,0,1,342,13,3,0,0
1,0,3,2388,13,3,0,212
1,0,4,3328,13,3,0,204
1,0,3,3766,13,3,0,270
4,1,3,348,13,3,0,0
0,0,4,466,13,3,0,25
1,0,3,3378,13,3,0,30
1,0,2,3286,13,3,0,279
1,0,2,2360,13,3,0,194
4,1,2,246,14,3,0,0
4,0,3,392,14,3,0,0
0,1,4,710,14,3,0,14
0,1,3,442,14,3,0,16
3,0,2,394,14,3,0,0
4,0,0,212,14,3,0,0
4,0,4,260,14,3,0,0
4,0,0,364,14,3,0,0
4,0,2,294,14,3,0,0
4,0,3,214,15,3,0,0
3,0,4,392,15,3,0,0
0,0,2,478,15,3,0,6
3,0,3,634,15,3,0,0
4,1,4,228,15,3,0,0
4,0,1,216,15,3,0,0
1,1,3,3382,15,3,0,30
4,1,4,160,15,3,0,0
2,1,0,858,15,3,0,0
1,0,3,3576,15,3,0,195
1,0,2,3748,15,3,0,143
4,1,3,360,15,3,0,0
4,0,3,276,16,3,0,0
3,0,0,602,16,3,0,0
3,1,1,684,16,3,0,0
1,0,0,3830,16,3,0,218
1,0,0,1488,16,3,0,22
4,0,2,296,16,3,0,0
1,1,2,1208,16,3,0,101
1,0,1,2086,16,3,0,162
1,0,3,2360,16,3,0,27
2,1,2,392,16,3,0,0
1,1,1,984,17,3,0,99
1,0,4,326,7,4,0,30
1,0,2,370,8,4,0,62
1,0,2,548,8,4,0,72
4,0,2,244,9,4,0,0
4,0,0,320,9,4,0,0
4,0,0,222,9,4,0,0
1,0,0,2772,9,4,0,223
1,0,3,3734,9,4,0,30
4,1,0,264,9,4,0,0
1,1,2,3112,9,4,0,313
2,1,4,800,9,4,0,0
4,0,3,370,10,4,0,0
1,0,3,538,10,4,0,62
4,0,0,282,10,4,0,0
3,0,3,966,10,4,0,0
1,0,3,3300,10,4,0,30
1,0,0,686,10,4,0,72
1,0,3,1536,10,4,0,22
0,0,4,954,10,4,0,22
1,0,3,3514,11,4,0,122
1,0,1,2086,11,4,0,158
3,0,3,768,11,4,0,0
4,0,4,390,11,4,0,0
4,0,0,308,11,4,0,0
4,1,3,266,11,4,0,0
4,0,3,332,11,4,0,0
0,0,2,456,12,4,0,29
4,0,2,272,12,4,0,0
3,1,0,488,12,4,0,0
1,0,0,1402,12,4,0,176
4,0,3,218,12,4,0,0
4,0,2,220,12,4,0,0
2,1,4,708,12,4,0,0
4,1,3,264,12,4,0,0
4,1,3,356,12,4,0,0
4,0,3,346,12,4,0,0
1,1,1,2894,12,4,0,322
4,0,0,222,12,4,0,0
4,0,0,364,12,4,0,0
3,1,1,638,13,4,0,0
1,0,0,3464,13,4,0,222
2,1,3,736,13,4,0,0
1,0,3,3766,13,4,0,255
1,0,4,3328,13,4,0,137
2,1,1,486,13,4,0,0
2,1,1,734,13,4,0,0
4,0,4,264,13,4,0,0
4,0,0,204,13,4,0,0
1,0,3,2388,13,4,0,170
1,1,1,984,14,4,0,46
4,0,4,230,14,4,0,0
3,1,0,446,14,4,0,0
4,1,4,352,14,4,0,0
4,0,3,164,14,4,0,0
1,1,1,1372,14,4,0,122
3,0,1,546,14,4,0,0
4,0,0,242,14,4,0,0
4,1,4,162,14,4,0,0
0,0,2,950,14,4,0,21
0,1,2,808,15,4,0,11
3,1,4,680,15,4,0,0
4,1,3,316,15,4,0,0
1,0,3,2684,15,4,0,190
2,1,3,984,15,4,0,0
1,0,1,3298,15,4,0,200
1,0,2,2360,15,4,0,242
4,0,3,296,15,4,0,0
4,1,0,340,15,4,0,0
2,1,1,836,15,4,0,0
1,0,0,3354,15,4,0,228
4,1,2,176,15,4,0,0
1,0,2,1152,15,4,0,106
1,1,2,1208,15,4,0,100
4,1,0,212,16,4,0,0
1,1,1,1280,16,4,0,21
4,1,2,212,16,4,0,0
2,1,4,988,16,4,0,0
3,1,4,964,16,4,0,0
1,1,3,3314,16,4,0,123
4,0,0,288,16,4,0,0
1,0,3,3576,16,4,0,327
4,0,0,180,16,4,0,0
1,0,2,3748,18,4,0,311
1,0,2,3286,18,4,0,185
1,1,2,3112,6,5,1,212
1,0,2,3748,6,5,1,255
1,1,1,2894,7,5,1,301
1,0,0,1402,7,5,1,136
1,0,0,3464,7,5,1,230
1,1,1,1372,10,5,1,255
1,0,0,3354,11,5,1,333
1,0,2,548,12,5,1,102
1,0,3,538,12,5,1,64
1,0,3,3576,12,5,1,199
1,0,2,2360,13,5,1,338
1,0,3,3766,13,5,1,410
1,0,2,370,13,5,1,97
1,0,3,3514,14,5,1,464
1,0,1,3298,14,5,1,498
1,0,0,686,16,5,1,72
1,0,2,3286,16,5,1,231
1,0,0,2772,16,5,1,353
1,0,3,2388,16,5,1,350
1,0,3,2684,17,5,1,189
1,0,2,1152,18,5,1,153
1,0,1,2086,18,5,1,248
1,1,2,1208,18,5,1,121
1,0,1,2086,7,6,1,66
1,1,1,2894,7,6,1,139
1,0,2,3286,7,6,1,121
1,0,0,3354,8,6,1,123
1,0,3,2684,8,6,1,62
1,0,2,548,8,6,1,33
1,1,1,1372,9,6,1,62
1,1,2,1208,9,6,1,60
1,0,3,2388,10,6,1,135
1,0,3,3576,12,6,1,65
1,0,2,370,12,6,1,22
1,1,2,3112,13,6,1,73
1,0,0,1402,13,6,1,77
1,0,3,3514,13,6,1,105
1,0,0,2772,14,6,1,145
1,0,3,538,14,6,1,40
1,0,2,2360,14,6,1,94
1,0,2,1152,15,6,1,75
1,0,3,3766,17,6,1,142
1,0,0,3464,17,6,1,102
1,0,0,686,17,6,1,51
1,0,2,3748,18,6,1,103
1,0,1,3298,18,6,1,113
1,0,0,1402,6,0,0,118
1,1,1,1372,6,0,0,87
1,0,2,2360,6,0,0,172
1,0,0,2772,6,0,0,187
1,0,2,548,7,0,0,44
1,0,3,3514,8,0,0,295
4,1,1,398,9,0,0,0
4,0,4,342,9,0,0,0
4,1,4,218,9,0,0,0
4,0,0,278,9,0,0,0
2,0,4,872,9,0,0,0
4,0,3,198,9,0,0,0
1,0,1,2086,9,0,0,115
1,0,3,3576,9,0,0,230
1,0,3,2388,9,0,0,165
4,1,1,164,9,0,0,0
1,0,2,3286,9,0,0,187
2,1,1,372,9,0,0,0
4,0,0,184,9,0,0,0
2,1,4,312,9,0,0,0
1,0,4,2612,9,0,0,212
0,1,4,536,9,0,0,25
4,0,4,266,9,0,0,0
1,0,4,2234,9,0,0,185
1,0,3,2606,9,0,0,28
4,0,4,170,10,0,0,0
4,0,3,248,10,0,0,0
2,0,2,974,10,0,0,0
4,1,1,270,10,0,0,0
1,0,3,2684,10,0,0,319
4,0,3,390,10,0,0,0
2,1,1,548,10,0,0,0
4,0,2,328,10,0,0,0
1,0,2,1152,10,0,0,98
4,0,4,380,11,0,0,0
4,1,3,212,11,0,0,0
3,0,2,620,11,0,0,0
0,0,4,662,11,0,0,9
1,0,1,756,11,0,0,78
2,0,0,822,11,0,0,0
1,0,2,370,11,0,0,34
4,0,4,304,11,0,0,0
0,0,3,412,11,0,0,6
1,0,3,3766,11,0,0,155
2,0,3,878,11,0,0,0
3,0,1,814,11,0,0,0
2,1,4,366,12,0,0,0
1,0,4,2474,12,0,0,202
2,1,1,784,12,0,0,0
0,0,0,598,12,0,0,25
2,0,4,896,12,0,0,0
4,1,0,200,12,0,0,0
4,1,3,348,12,0,0,0
1,0,0,1268,13,0,0,21
4,1,3,332,13,0,0,0
4,0,1,196,13,0,0,0
3,1,1,702,13,0,0,0
4,1,1,384,13,0,0,0
0,0,4,808,13,0,0,9
2,1,1,686,13,0,0,0
1,0,2,1686,13,0,0,23
2,1,2,662,13,0,0,0
4,0,1,240,13,0,0,0
1,1,0,664,13,0,0,71
2,1,3,310,14,0,0,0
1,0,1,3298,14,0,0,268
1,0,0,3464,14,0,0,133
2,1,1,564,14,0,0,0
4,0,3,212,14,0,0,0
1,1,1,2894,15,0,0,143
1,0,0,686,15,0,0,49
1,0,2,3748,15,0,0,232
1,0,4,3798,15,0,0,30
2,1,1,394,15,0,0,0
2,1,4,742,15,0,0,0
2,0,2,770,15,0,0,0
1,0,0,3354,15,0,0,209
4,0,0,212,15,0,0,0
3,0,3,640,15,0,0,0
4,1,0,280,15,0,0,0
1,0,0,1320,16,0,0,118
3,1,4,828,16,0,0,0
1,0,3,538,16,0,0,61
2,1,4,780,16,0,0,0
3,1,1,546,16,0,0,0
2,1,1,560,16,0,0,0
1,1,2,3112,16,0,0,323
3,0,0,728,16,0,0,0
1,1,2,1208,18,0,0,97
1,0,2,370,6,1,0,47
1,0,1,2086,6,1,0,79
1,0,0,2772,7,1,0,90
1,1,2,3112,7,1,0,167
1,0,3,3576,7,1,0,269
1,0,3,2388,7,1,0,181
1,0,0,1320,7,1,0,122
1,0,3,3514,7,1,0,176
1,1,2,1208,8,1,0,56
1,0,3,2684,9,1,0,123
4,0,2,164,9,1,0,0
3,1,4,636,9,1,0,0
1,1,2,2318,9,1,0,26
3,0,2,330,10,1,0,0
2,0,2,840,10,1,0,0
4,0,0,326,10,1,0,0
2,0,3,498,10,1,0,0
4,1,3,388,10,1,0,0
1,0,2,3188,10,1,0,240
1,0,2,3286,10,1,0,131
4,1,2,164,10,1,0,0
3,0,2,750,10,1,0,0
3,0,0,620,10,1,0,0
4,0,0,380,10,1,0,0
4,1,0,362,10,1,0,0
2,1,1,568,11,1,0,0
4,1,0,388,11,1,0,0
4,0,3,176,11,1,0,0
4,1,2,244,11,1,0,0
4,0,1,382,11,1,0,0
3,0,1,482,11,1,0,0
1,1,0,664,11,1,0,39
1,0,0,2852,11,1,0,29
3,1,1,692,11,1,0,0
2,0,1,634,12,1,0,0
2,1,2,628,12,1,0,0
4,0,1,378,12,1,0,0
3,1,3,512,12,1,0,0
4,1,3,382,12,1,0,0
1,0,4,2234,12,1,0,202
4,1,0,386,12,1,0,0
4,1,3,222,12,1,0,0
4,1,4,208,13,1,0,0
3,1,1,844,13,1,0,0
4,0,1,296,13,1,0,0
1,0,0,2784,13,1,0,224
1,0,3,538,13,1,0,63
3,0,4,710,13,1,0,0
2,0,0,790,13,1,0,0
1,0,2,634,13,1,0,69
1,0,0,3464,13,1,0,113
3,1,2,448,13,1,0,0
1,0,4,2474,13,1,0,87
3,0,3,344,13,1,0,0
1,0,1,3298,13,1,0,206
4,0,2,298,13,1,0,0
0,0,4,632,13,1,0,11
0,1,4,400,13,1,0,26
1,0,0,1402,14,1,0,121
4,1,3,234,14,1,0,0
4,0,3,390,14,1,0,0
4,0,2,210,14,1,0,0
1,0,0,686,14,1,0,40
1,0,3,3766,14,1,0,122
1,0,4,2908,14,1,0,233
2,0,4,554,14,1,0,0
3,0,1,714,14,1,0,0
4,0,2,286,15,1,0,0
1,0,2,620,15,1,0,18
4,0,0,298,15,1,0,0
3,1,0,686,15,1,0,0
1,0,0,3354,15,1,0,130
1,0,2,2360,15,1,0,222
4,1,4,366,15,1,0,0
4,1,3,198,15,1,0,0
1,1,1,2312,16,1,0,26
4,0,0,312,16,1,0,0
4,1,2,326,16,1,0,0
4,0,0,380,16,1,0,0
0,0,1,984,16,1,0,27
0,0,4,960,16,1,0,25
1,1,1,1372,16,1,0,130
2,1,1,654,16,1,0,0
2,1,1,720,16,1,0,0
0,0,4,812,16,1,0,23
1,0,2,1152,16,1,0,57
1,0,0,1140,16,1,0,20
2,1,4,410,16,1,0,0
4,1,2,172,16,1,0,0
0,0,1,968,16,1,0,18
4,0,3,284,16,1,0,0
1,0,4,2612,17,1,0,244
1,0,1,756,19,1,0,87
1,0,2,1152,6,2,0,56
1,1,2,3112,6,2,0,154
1,0,2,370,7,2,0,49
1,0,4,2908,8,2,0,109
1,0,0,2784,8,2,0,161
2,0,3,774,9,2,0,0
2,0,4,502,9,2,0,0
1,1,1,1372,9,2,0,122
3,0,2,710,9,2,0,0
4,1,3,246,9,2,0,0
4,1,3,352,9,2,0,0
4,1,3,280,9,2,0,0
4,0,2,246,9,2,0,0
1,0,3,1198,9,2,0,110
1,0,4,2612,10,2,0,146
1,0,1,756,10,2,0,65
1,1,2,1208,10,2,0,115
2,0,3,350,10,2,0,0
4,0,3,242,10,2,0,0
3,0,3,614,10,2,0,0
1,0,2,634,10,2,0,49
1,0,2,2256,10,2,0,26
2,1,4,838,10,2,0,0
0,1,4,418,10,2,0,25
2,1,0,810,10,2,0,0
1,0,1,3298,10,2,0,195
4,0,3,366,11,2,0,0
1,0,2,2576,11,2,0,28
4,0,1,290,11,2,0,0
1,0,0,1320,11,2,0,82
0,0,3,404,11,2,0,24
1,1,0,664,11,2,0,66
1,0,3,3052,11,2,0,30
2,1,4,350,11,2,0,0
4,1,3,270,11,2,0,0
2,0,3,460,11,2,0,0
1,0,4,2474,11,2,0,151
4,0,0,188,11,2,0,0
2,1,4,326,11,2,0,0
0,0,4,948,12,2,0,12
1,0,1,2086,12,2,0,142
2,0,0,614,12,2,0,0
0,0,4,534,12,2,0,24
4,0,2,176,13,2,0,0
4,1,2,376,13,2,0,0
4,0,4,182,13,2,0,0
4,1,0,372,13,2,0,0
4,0,0,270,13,2,0,0
1,0,4,2234,13,2,0,137
4,1,3,312,13,2,0,0
2,0,1,880,13,2,0,0
4,1,1,350,13,2,0,0
2,0,0,830,13,2,0,0
4,0,4,222,13,2,0,0
1,1,1,3060,13,2,0,240
4,1,3,188,13,2,0,0
1,0,3,988,13,2,0,94
4,1,4,378,13,2,0,0
3,0,2,884,14,2,0,0
1,0,0,3124,14,2,0,240
4,0,3,304,14,2,0,0
4,0,0,230,14,2,0,0
2,1,1,760,14,2,0,0
4,0,3,250,14,2,0,0
3,1,4,950,14,2,0,0
0,1,4,778,14,2,0,17
0,1,3,846,14,2,0,25
1,0,2,2360,15,2,0,136
4,1,4,324,15,2,0,0
1,1,2,3204,15,2,0,30
3,1,1,302,15,2,0,0
3,1,4,752,15,2,0,0
4,1,4,248,15,2,0,0
1,0,0,2772,15,2,0,93
0,0,4,468,16,2,0,16
1,0,3,358,16,2,0,49
1,0,0,1402,16,2,0,83
1,1,1,1932,16,2,0,163
1,0,0,686,16,2,0,55
0,0,4,688,16,2,0,28
4,1,3,210,16,2,0,0
2,1,1,786,16,2,0,0
1,1,1,840,16,2,0,84
1,0,0,3354,16,2,0,210
1,0,2,3188,16,2,0,232
1,0,3,538,17,2,0,42
1,0,0,1320,6,3,0,132
1,0,2,3188,7,3,0,139
1,1,1,840,7,3,0,74
1,0,2,370,7,3,0,21
1,1,1,3060,7,3,0,134
1,0,0,3354,7,3,0,129
1,0,2,1152,8,3,0,113
4,1,4,328,9,3,0,0
0,0,4,948,9,3,0,15
4,0,0,230,9,3,0,0
4,0,4,258,9,3,0,0
2,0,0,332,9,3,0,0
4,1,2,178,9,3,0,0
1,0,2,2360,9,3,0,139
4,1,4,276,9,3,0,0
2,1,0,480,9,3,0,0
4,1,3,200,10,3,0,0
1,1,1,1932,10,3,0,173
4,0,0,188,10,3,0,0
1,0,0,876,10,3,0,86
0,0,2,530,10,3,0,24
4,1,3,392,10,3,0,0
3,0,4,488,10,3,0,0
1,0,0,2784,11,3,0,197
2,1,0,450,11,3,0,0
1,0,0,686,11,3,0,44
4,0,0,214,11,3,0,0
4,0,0,330,11,3,0,0
1,0,2,1834,11,3,0,24
2,1,0,852,11,3,0,0
4,0,0,176,11,3,0,0
3,1,1,660,11,3,0,0
1,0,0,742,11,3,0,18
3,0,1,310,11,3,0,0
4,0,2,180,11,3,0,0
4,0,0,294,11,3,0,0
2,1,1,598,12,3,0,0
2,0,1,328,12,3,0,0
