pollutant_ppm,biological,is_contaminated,contamination_type
4.27093,0.0,1,Chemical
7.80619,0.0,1,Chemical
2.75953,0.0,1,Chemical
0.0184279,1.84e-05,0,Clean
0.0810886,9.11e-05,0,Clean
7.79507,0.0,1,Chemical
3.20895,0.0,1,Chemical
6.24024,0.0,1,Chemical
7.52514,0.0,1,Chemical
6.71359,0.0,1,Chemical
0.0,18.5468,1,Biological
7.66651,0.0,1,Chemical
5.68603,0.0,1,Chemical
0.0,267.371,1,Biological
0.0,45.8475,1,Biological
9.79134,0.0,1,Chemical
0.0569301,4.86e-07,0,Clean
0.0,182.88,1,Biological
0.024743,2.9e-05,0,Clean
8.22996,0.0,1,Chemical
0.0,485.162,1,Biological
0.0466141,4.38e-05,0,Clean
0.0586129,3.17e-05,0,Clean
0.0,262.668,1,Biological
5.72905,0.0,1,Chemical
1.13187,0.0,1,Chemical
9.74341,0.0,1,Chemical
0.0318182,2.73e-05,0,Clean
3.93946,0.0,1,Chemical
0.0,23.597,1,Biological
0.0563896,4.12e-05,0,Clean
0.0,30.4428,1,Biological
0.0,31.4228,1,Biological
0.0,96.6341,1,Biological
0.0,15.7856,1,Biological
0.0264449,2.42e-05,0,Clean
3.17091,0.0,1,Chemical
0.0,495.898,1,Biological
0.0214611,9.72e-05,0,Clean
0.0775557,1.37e-05,0,Clean
3.25532,0.0,1,Chemical
7.53512,0.0,1,Chemical
5.40418,0.0,1,Chemical
8.22745,0.0,1,Chemical
9.06145,0.0,1,Chemical
0.0,495.898,1,Biological
0.0,267.371,1,Biological
8.88821,0.0,1,Chemical
1.71495,0.0,1,Chemical
0.0757392,7.66e-05,0,Clean
0.0630301,4.21e-05,0,Clean
1.41643,0.0,1,Chemical
3.37716,0.0,1,Chemical
7.8306,0.0,1,Chemical
0.0,182.88,1,Biological
4.53677,0.0,1,Chemical
7.32445,0.0,1,Chemical
1.33489,0.0,1,Chemical
9.75039,0.0,1,Chemical
3.55179,0.0,1,Chemical
3.25591,0.0,1,Chemical
0.0,182.88,1,Biological
0.0,34.6597,1,Biological
1.73165,0.0,1,Chemical
9.20511,0.0,1,Chemical
3.77105,0.0,1,Chemical
0.0503683,8.07e-05,0,Clean
2.03079,0.0,1,Chemical
0.0759234,7.7e-05,0,Clean
0.0,25.9417,1,Biological
0.0358251,4.28e-05,0,Clean
0.0306622,8.32e-05,0,Clean
0.0,262.668,1,Biological
7.25438,0.0,1,Chemical
0.0,318.664,1,Biological
0.0,96.6341,1,Biological
2.89317,0.0,1,Chemical
9.34936,0.0,1,Chemical
0.0,182.88,1,Biological
3.54659,0.0,1,Chemical
0.0,318.664,1,Biological
7.67472,0.0,1,Chemical
0.0,318.664,1,Biological
0.0222824,8.76e-05,0,Clean
3.47248,0.0,1,Chemical
9.62356,0.0,1,Chemical
6.01802,0.0,1,Chemical
3.16381,0.0,1,Chemical
0.0,485.162,1,Biological
0.0704329,8.86e-05,0,Clean
0.0,267.371,1,Biological
0.0,318.664,1,Biological
0.0,25.7293,1,Biological
0.0860309,7.99e-05,0,Clean
0.0,495.898,1,Biological
0.0,485.162,1,Biological
0.0,182.88,1,Biological
0.0,318.664,1,Biological
3.42189,0.0,1,Chemical
0.0501988,3.4e-05,0,Clean
4.9006,0.0,1,Chemical
0.0,0.82135,1,Biological
7.50499,0.0,1,Chemical
0.0,318.664,1,Biological
0.0,26.9189,1,Biological
0.0,318.664,1,Biological
2.70189,0.0,1,Chemical
8.68214,0.0,1,Chemical
4.25479,0.0,1,Chemical
0.0794053,3e-05,0,Clean
0.0,495.898,1,Biological
0.0945212,4.81e-05,0,Clean
0.0377502,5.04e-05,0,Clean
0.0,182.88,1,Biological
0.0,318.664,1,Biological
0.022219,7.89e-06,0,Clean
0.0,495.898,1,Biological
0.0,182.88,1,Biological
0.0905582,8.82e-05,0,Clean
7.50435,0.0,1,Chemical
5.35877,0.0,1,Chemical
4.79129,0.0,1,Chemical
6.44365,0.0,1,Chemical
3.37573,0.0,1,Chemical
8.73679,0.0,1,Chemical
4.66627,0.0,1,Chemical
8.12559,0.0,1,Chemical
0.0270175,1.72e-05,0,Clean
6.47839,0.0,1,Chemical
1.11143,0.0,1,Chemical
7.88257,0.0,1,Chemical
5.63522,0.0,1,Chemical
0.0,262.668,1,Biological
0.0,32.1306,1,Biological
0.0,29.896,1,Biological
0.0,262.668,1,Biological
0.0838806,2.14e-05,0,Clean
1.01856,0.0,1,Chemical
7.3273,0.0,1,Chemical
5.58699,0.0,1,Chemical
0.028814,5.53e-05,0,Clean
7.59732,0.0,1,Chemical
7.26912,0.0,1,Chemical
5.02351,0.0,1,Chemical
0.0617817,1.26e-05,0,Clean
0.0,318.664,1,Biological
0.0,485.162,1,Biological
0.0505495,9.68e-05,0,Clean
9.67681,0.0,1,Chemical
4.94901,0.0,1,Chemical
0.0927415,4.63e-05,0,Clean
0.0419702,4.1e-05,0,Clean
0.0,318.664,1,Biological
0.0316961,6.62e-05,0,Clean
7.49686,0.0,1,Chemical
0.0,318.664,1,Biological
2.86616,0.0,1,Chemical
0.0,3.08853,1,Biological
0.0,96.6341,1,Biological
0.0,262.668,1,Biological
0.0,267.371,1,Biological
0.0,25.7545,1,Biological
0.0,19.5071,1,Biological
0.0,20.272,1,Biological
0.0,42.8385,1,Biological
0.0,318.664,1,Biological
0.0809904,7.92e-06,0,Clean
6.85208,0.0,1,Chemical
8.2258,0.0,1,Chemical
2.41673,0.0,1,Chemical
0.0795302,4.1e-05,0,Clean
4.26053,0.0,1,Chemical
0.0,318.664,1,Biological
0.013947,8.14e-05,0,Clean
7.10575,0.0,1,Chemical
1.88604,0.0,1,Chemical
7.02708,0.0,1,Chemical
3.81109,0.0,1,Chemical
0.0340376,8.39e-05,0,Clean
7.59838,0.0,1,Chemical
0.0858122,7.53e-05,0,Clean
5.2647,0.0,1,Chemical
0.0,318.664,1,Biological
6.16307,0.0,1,Chemical
0.0562445,2.47e-05,0,Clean
0.0,485.162,1,Biological
0.0,96.6341,1,Biological
0.0,3.3766,1,Biological
1.68365,0.0,1,Chemical
7.97211,0.0,1,Chemical
0.0234309,9.78e-05,0,Clean
9.87255,0.0,1,Chemical
0.096161,1.46e-05,0,Clean
0.0,318.664,1,Biological
0.0525428,7.98e-05,0,Clean
4.46569,0.0,1,Chemical
0.064439,5.52e-05,0,Clean
0.0,267.371,1,Biological
0.0,182.88,1,Biological
0.0189362,3.67e-05,0,Clean
0.0,182.88,1,Biological
0.0646172,1.77e-05,0,Clean
6.08785,0.0,1,Chemical
4.39992,0.0,1,Chemical
8.03919,0.0,1,Chemical
9.3985,0.0,1,Chemical
9.82281,0.0,1,Chemical
0.0422776,7.86e-05,0,Clean
0.0479061,3.99e-05,0,Clean
4.41259,0.0,1,Chemical
0.0,182.88,1,Biological
4.07933,0.0,1,Chemical
7.84882,0.0,1,Chemical
0.0,318.664,1,Biological
8.13872,0.0,1,Chemical
1.44505,0.0,1,Chemical
0.0617765,6.38e-05,0,Clean
0.0766379,9.92e-05,0,Clean
0.0315578,4.79e-06,0,Clean
0.0872442,2.62e-05,0,Clean
0.0159661,1.67e-05,0,Clean
8.21708,0.0,1,Chemical
0.0,495.898,1,Biological
8.94502,0.0,1,Chemical
0.0,485.162,1,Biological
0.033206,5.04e-06,0,Clean
3.61105,0.0,1,Chemical
0.0,38.3675,1,Biological
0.0543196,7.5e-05,0,Clean
0.0649209,25.8129,1,Biological
9.4959,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0398322,7.41e-05,0,Clean
0.0,267.371,1,Biological
6.41034,0.0,1,Chemical
7.56813,0.0,1,Chemical
0.043425,9.12e-05,0,Clean
0.0,267.371,1,Biological
9.1175,0.0,1,Chemical
0.0857948,3.36e-05,0,Clean
0.0812093,9.44e-05,0,Clean
2.70438,0.0,1,Chemical
0.0,182.88,1,Biological
1.15697,0.0,1,Chemical
0.0,262.668,1,Biological
0.0,182.88,1,Biological
0.04893,7.12e-05,0,Clean
4.97331,0.0,1,Chemical
0.0,262.668,1,Biological
0.0686342,7.28e-05,0,Clean
2.92563,0.0,1,Chemical
1.0027,0.0,1,Chemical
0.0183324,5.02e-05,0,Clean
0.021929,3.29e-05,0,Clean
4.18295,0.0,1,Chemical
0.0,495.898,1,Biological
0.0,485.162,1,Biological
9.63683,0.0,1,Chemical
0.0,31.7076,1,Biological
0.0656843,18.2978,1,Biological
0.0983962,7.09e-05,0,Clean
9.18374,0.0,1,Chemical
3.85653,0.0,1,Chemical
0.0453715,1.27e-05,0,Clean
0.0715561,5.08e-05,0,Clean
0.0,43.4355,1,Biological
0.0404797,1.58e-05,0,Clean
8.67989,0.0,1,Chemical
2.25935,0.0,1,Chemical
8.95164,0.0,1,Chemical
0.0,318.664,1,Biological
4.30012,0.0,1,Chemical
0.0,495.898,1,Biological
0.0,262.668,1,Biological
3.8738,0.0,1,Chemical
1.9725,0.0,1,Chemical
3.48206,0.0,1,Chemical
6.88118,0.0,1,Chemical
0.0,22.0549,1,Biological
0.0,96.6341,1,Biological
0.0,318.664,1,Biological
0.0,485.162,1,Biological
0.0163145,2.65e-05,0,Clean
0.0,318.664,1,Biological
3.76856,0.0,1,Chemical
0.0761242,8.51e-05,0,Clean
5.1718,0.0,1,Chemical
2.56806,0.0,1,Chemical
0.0598916,4.59e-05,0,Clean
4.87039,0.0,1,Chemical
4.93279,0.0,1,Chemical
6.63585,0.0,1,Chemical
0.0483377,7.43e-05,0,Clean
0.0685373,3.4e-05,0,Clean
0.0336632,4.68e-05,0,Clean
4.36566,0.0,1,Chemical
0.0753641,3.22e-05,0,Clean
0.0,267.371,1,Biological
0.0217752,2.04e-05,0,Clean
3.76035,0.0,1,Chemical
4.34636,0.0,1,Chemical
0.0,318.664,1,Biological
0.0,262.668,1,Biological
5.11455,0.0,1,Chemical
8.69744,0.0,1,Chemical
4.30293,0.0,1,Chemical
6.80349,0.0,1,Chemical
7.71164,0.0,1,Chemical
0.098948,5.51e-06,0,Clean
0.0,267.371,1,Biological
3.83203,0.0,1,Chemical
0.0229331,6.64e-05,0,Clean
3.11099,0.0,1,Chemical
0.0416315,1.53e-05,0,Clean
8.03699,0.0,1,Chemical
0.0,267.371,1,Biological
2.69894,0.0,1,Chemical
9.90527,0.0,1,Chemical
0.0732132,7.73e-05,0,Clean
1.98459,0.0,1,Chemical
0.0,29.9681,1,Biological
8.18256,0.0,1,Chemical
9.09485,0.0,1,Chemical
0.0812745,4.05e-05,0,Clean
4.00723,0.0,1,Chemical
0.0377971,7.06e-05,0,Clean
0.0,33.6755,1,Biological
0.0515229,3.15e-05,0,Clean
9.13926,0.0,1,Chemical
0.0554799,4.59e-05,0,Clean
5.10621,0.0,1,Chemical
0.0,28.4734,1,Biological
9.68995,0.0,1,Chemical
9.40935,0.0,1,Chemical
0.0,495.898,1,Biological
7.86373,0.0,1,Chemical
0.0,495.898,1,Biological
0.0740078,3.5e-05,0,Clean
2.83377,0.0,1,Chemical
5.99678,0.0,1,Chemical
2.10737,0.0,1,Chemical
0.0637106,3.74e-05,0,Clean
6.4258,0.0,1,Chemical
3.24734,0.0,1,Chemical
7.13044,0.0,1,Chemical
2.42626,0.0,1,Chemical
4.43199,0.0,1,Chemical
0.0,41.3406,1,Biological
0.0813446,8.18e-05,0,Clean
0.0874041,9.67e-05,0,Clean
6.21596,0.0,1,Chemical
0.0,21.2828,1,Biological
7.56634,0.0,1,Chemical
0.0,96.6341,1,Biological
6.39198,0.0,1,Chemical
4.30718,0.0,1,Chemical
6.19552,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0439238,3.83e-05,0,Clean
0.0,262.668,1,Biological
0.0,495.898,1,Biological
0.0,485.162,1,Biological
0.0284307,1.34e-06,0,Clean
3.31183,0.0,1,Chemical
3.09693,0.0,1,Chemical
9.13781,0.0,1,Chemical
0.0234077,9.18e-05,0,Clean
0.0,182.88,1,Biological
0.0817361,5.5e-05,0,Clean
5.20285,0.0,1,Chemical
0.0,32.3921,1,Biological
0.0316632,9.94e-05,0,Clean
0.0,48.1119,1,Biological
0.0,43.3835,1,Biological
3.90908,0.0,1,Chemical
0.0683288,3.21e-05,0,Clean
2.56618,0.0,1,Chemical
6.01031,0.0,1,Chemical
0.0,495.898,1,Biological
3.47522,0.0,1,Chemical
3.67146,0.0,1,Chemical
0.0,262.668,1,Biological
0.0,22.5816,1,Biological
2.33697,0.0,1,Chemical
5.35758,0.0,1,Chemical
8.85437,0.0,1,Chemical
0.0,96.6341,1,Biological
6.65825,0.0,1,Chemical
4.56442,0.0,1,Chemical
0.0787368,6.25e-05,0,Clean
0.0542728,1.62e-05,0,Clean
0.0635072,9.33e-05,0,Clean
3.11989,0.0,1,Chemical
3.77284,0.0,1,Chemical
2.00627,0.0,1,Chemical
0.0812305,1.8e-05,0,Clean
0.0,182.88,1,Biological
0.0,485.162,1,Biological
1.75323,0.0,1,Chemical
0.0,485.162,1,Biological
0.0,495.898,1,Biological
0.0,182.88,1,Biological
0.0131964,9.88e-06,0,Clean
0.0,182.88,1,Biological
0.0370249,9.56e-05,0,Clean
9.00031,0.0,1,Chemical
9.57504,0.0,1,Chemical
0.0,318.664,1,Biological
8.0038,0.0,1,Chemical
0.059109,4.81e-05,0,Clean
0.0842943,5.41e-05,0,Clean
0.0145785,2.58e-05,0,Clean
4.46247,0.0,1,Chemical
0.0,32.7574,1,Biological
8.83349,0.0,1,Chemical
0.0,318.664,1,Biological
0.0745699,6.71e-05,0,Clean
0.0249357,5.78e-05,0,Clean
6.39267,0.0,1,Chemical
5.91122,0.0,1,Chemical
5.28018,0.0,1,Chemical
0.0,182.88,1,Biological
3.11474,0.0,1,Chemical
1.63305,0.0,1,Chemical
4.9492,0.0,1,Chemical
6.40617,0.0,1,Chemical
3.67426,0.0,1,Chemical
0.0427771,8.77e-05,0,Clean
0.0134775,6.5e-05,0,Clean
0.0,262.668,1,Biological
0.0544276,6.22e-05,0,Clean
0.0414184,1.57e-05,0,Clean
0.0,318.664,1,Biological
0.0,485.162,1,Biological
0.0,318.664,1,Biological
2.47503,0.0,1,Chemical
7.24988,0.0,1,Chemical
7.63626,0.0,1,Chemical
4.34948,0.0,1,Chemical
0.0,267.371,1,Biological
0.0430794,9.2e-05,0,Clean
5.19489,0.0,1,Chemical
0.0,46.0425,1,Biological
0.0324175,1.29e-05,0,Clean
7.95781,0.0,1,Chemical
0.0114715,8.86e-05,0,Clean
0.0779327,4.1e-06,0,Clean
0.0,182.88,1,Biological
2.84673,0.0,1,Chemical
0.0468061,5.48e-05,0,Clean
0.0942459,6.16e-05,0,Clean
0.0348042,4.36e-05,0,Clean
0.0,182.88,1,Biological
0.0,262.668,1,Biological
0.0,31.9403,1,Biological
6.7495,0.0,1,Chemical
9.39064,0.0,1,Chemical
0.0418018,49.4281,1,Biological
0.0,96.6341,1,Biological
0.0785497,3.58e-05,0,Clean
5.83995,0.0,1,Chemical
0.0709682,35.203,1,Biological
0.0,182.88,1,Biological
0.0,485.162,1,Biological
0.0947235,8.77e-05,0,Clean
0.0330101,1.39e-06,0,Clean
0.0,267.371,1,Biological
0.0339177,4.39e-05,0,Clean
3.5783,0.0,1,Chemical
0.0200852,1.52e-05,0,Clean
2.93413,0.0,1,Chemical
0.0,262.668,1,Biological
0.0873344,4.43e-05,0,Clean
7.81445,0.0,1,Chemical
0.0409133,7.6e-05,0,Clean
7.11019,0.0,1,Chemical
7.85345,0.0,1,Chemical
4.5897,0.0,1,Chemical
0.0,182.88,1,Biological
2.57713,0.0,1,Chemical
1.1051,0.0,1,Chemical
0.039458,4.69e-05,0,Clean
7.66492,0.0,1,Chemical
0.0754246,6.62e-06,0,Clean
0.0515456,9.24e-05,0,Clean
9.87697,0.0,1,Chemical
0.085701,4.22e-05,0,Clean
0.0,262.668,1,Biological
0.0210572,3.39e-05,0,Clean
6.74556,0.0,1,Chemical
8.59734,0.0,1,Chemical
0.0469603,4.26e-05,0,Clean
0.0,485.162,1,Biological
0.0,495.898,1,Biological
0.0,262.668,1,Biological
1.40233,0.0,1,Chemical
5.23296,0.0,1,Chemical
6.72465,0.0,1,Chemical
0.0625824,1.16e-05,0,Clean
8.89696,0.0,1,Chemical
1.31809,0.0,1,Chemical
0.0,495.898,1,Biological
6.36636,0.0,1,Chemical
2.47932,0.0,1,Chemical
0.0612733,2.99e-05,0,Clean
0.0,182.88,1,Biological
6.91632,0.0,1,Chemical
0.0,21.5738,1,Biological
0.0396502,1.48e-05,0,Clean
0.0341635,8.43e-05,0,Clean
0.0,267.371,1,Biological
0.0493275,7.73e-05,0,Clean
0.0130894,3.33e-05,0,Clean
0.0,495.898,1,Biological
0.0,495.898,1,Biological
2.93962,0.0,1,Chemical
2.50995,0.0,1,Chemical
0.0935866,3.49e-05,0,Clean
0.0,12.048,1,Biological
0.0,485.162,1,Biological
3.33391,0.0,1,Chemical
8.73711,0.0,1,Chemical
0.0,96.6341,1,Biological
1.00132,0.0,1,Chemical
4.84188,0.0,1,Chemical
0.0,45.5189,1,Biological
0.0670092,7.46e-05,0,Clean
0.0,318.664,1,Biological
0.0,485.162,1,Biological
0.0197277,6.83e-05,0,Clean
0.0464511,1.75e-05,0,Clean
0.0956714,8.28e-05,0,Clean
9.96745,0.0,1,Chemical
0.0,41.4502,1,Biological
0.0759179,6.15e-05,0,Clean
2.97459,0.0,1,Chemical
0.0,96.6341,1,Biological
4.92103,0.0,1,Chemical
0.0533159,5.89e-05,0,Clean
0.0,485.162,1,Biological
8.27137,0.0,1,Chemical
0.0229809,9.96e-06,0,Clean
0.0,262.668,1,Biological
0.0,485.162,1,Biological
0.0,182.88,1,Biological
1.93338,0.0,1,Chemical
0.0184028,7.32e-05,0,Clean
7.56959,0.0,1,Chemical
9.98648,0.0,1,Chemical
3.03392,0.0,1,Chemical
0.0,262.668,1,Biological
0.0,20.6944,1,Biological
0.0523577,3.6e-05,0,Clean
3.22228,0.0,1,Chemical
0.0,29.1213,1,Biological
0.0,267.371,1,Biological
0.0653143,6.07e-05,0,Clean
4.89338,0.0,1,Chemical
3.69571,0.0,1,Chemical
0.0,267.371,1,Biological
4.32114,0.0,1,Chemical
0.0,485.162,1,Biological
2.95404,0.0,1,Chemical
0.0,262.668,1,Biological
2.00445,0.0,1,Chemical
8.49459,0.0,1,Chemical
5.7445,0.0,1,Chemical
0.0347763,9.53e-05,0,Clean
1.31685,0.0,1,Chemical
0.0365405,9.44e-05,0,Clean
0.0,33.5233,1,Biological
0.0,267.371,1,Biological
1.25677,0.0,1,Chemical
0.0882346,8.6e-05,0,Clean
0.0,30.2527,1,Biological
0.0,267.371,1,Biological
0.0,0.693376,1,Biological
0.0,267.371,1,Biological
0.0612649,4.68e-05,0,Clean
1.85705,0.0,1,Chemical
0.0571902,7.6e-05,0,Clean
0.0,12.7089,1,Biological
0.039389,3.99e-05,0,Clean
0.0,267.371,1,Biological
0.0,11.4645,1,Biological
2.22226,0.0,1,Chemical
0.0,182.88,1,Biological
0.0694995,7.11e-05,0,Clean
0.0899221,3.6e-05,0,Clean
0.0,495.898,1,Biological
4.60416,0.0,1,Chemical
4.37944,0.0,1,Chemical
0.0,19.1956,1,Biological
0.0474656,6.66e-05,0,Clean
0.0,262.668,1,Biological
7.41665,0.0,1,Chemical
0.0714645,2.49e-05,0,Clean
0.0,262.668,1,Biological
0.077376,2.49e-05,0,Clean
8.86006,0.0,1,Chemical
8.25408,0.0,1,Chemical
9.74449,0.0,1,Chemical
2.55464,0.0,1,Chemical
0.0,267.371,1,Biological
3.53823,0.0,1,Chemical
0.0,495.898,1,Biological
0.0677876,4.96e-05,0,Clean
0.0,318.664,1,Biological
4.43362,0.0,1,Chemical
1.98535,0.0,1,Chemical
0.03584,7.35e-05,0,Clean
9.60886,0.0,1,Chemical
5.70152,0.0,1,Chemical
0.0,96.6341,1,Biological
1.31592,0.0,1,Chemical
0.0,11.5846,1,Biological
0.0,96.6341,1,Biological
3.39229,0.0,1,Chemical
0.0254289,1.88e-05,0,Clean
6.79757,0.0,1,Chemical
0.0,0.336068,1,Biological
4.53225,0.0,1,Chemical
0.0,267.371,1,Biological
0.0272277,7.33e-05,0,Clean
4.74881,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0290048,1.03e-05,0,Clean
7.03414,0.0,1,Chemical
0.0,485.162,1,Biological
0.0145318,3.17e-05,0,Clean
0.09397,2.74e-05,0,Clean
0.0883001,4.18e-05,0,Clean
7.57269,0.0,1,Chemical
0.0413007,2.68e-05,0,Clean
0.0580544,8.51e-06,0,Clean
0.0,262.668,1,Biological
3.39992,0.0,1,Chemical
0.0,495.898,1,Biological
7.67728,0.0,1,Chemical
0.0572215,6.22e-05,0,Clean
0.0,16.9266,1,Biological
1.81617,0.0,1,Chemical
0.0,182.88,1,Biological
4.74503,0.0,1,Chemical
0.0772352,8.57e-05,0,Clean
2.38816,0.0,1,Chemical
0.0160559,4.18e-05,0,Clean
0.0,318.664,1,Biological
0.0757109,5.21e-05,0,Clean
0.0991031,3.48e-05,0,Clean
0.0,182.88,1,Biological
5.10939,0.0,1,Chemical
0.0288574,1.79e-05,0,Clean
0.0659393,8.49e-05,0,Clean
0.061017,7.11e-05,0,Clean
0.079091,5.49e-07,0,Clean
9.14593,0.0,1,Chemical
2.77927,0.0,1,Chemical
3.17138,0.0,1,Chemical
2.23097,0.0,1,Chemical
1.46394,0.0,1,Chemical
2.96662,0.0,1,Chemical
0.0,262.668,1,Biological
0.0,318.664,1,Biological
0.0757603,8.95e-05,0,Clean
9.72062,0.0,1,Chemical
9.08646,0.0,1,Chemical
0.0656689,4.6e-05,0,Clean
0.0190143,6.12e-05,0,Clean
0.0,182.88,1,Biological
0.0,33.6249,1,Biological
0.0,17.3448,1,Biological
0.0,485.162,1,Biological
1.55541,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0175469,6.82e-05,0,Clean
5.2421,0.0,1,Chemical
2.72359,0.0,1,Chemical
0.0,35.8493,1,Biological
7.99591,0.0,1,Chemical
3.24621,0.0,1,Chemical
1.68279,0.0,1,Chemical
0.0,27.2119,1,Biological
5.09916,0.0,1,Chemical
0.0571334,5.72e-05,0,Clean
0.0178122,8.17e-05,0,Clean
0.0,96.6341,1,Biological
3.07194,0.0,1,Chemical
3.02074,0.0,1,Chemical
0.0737367,3.68e-05,0,Clean
8.19324,0.0,1,Chemical
0.0,182.88,1,Biological
5.47881,0.0,1,Chemical
0.0,182.88,1,Biological
0.0949782,3.89e-05,0,Clean
0.0940041,8.39e-05,0,Clean
0.0,495.898,1,Biological
0.0373189,2.83e-06,0,Clean
0.0761086,6.25e-05,0,Clean
0.0,96.6341,1,Biological
6.70015,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0,28.5118,1,Biological
0.0,495.898,1,Biological
0.0,262.668,1,Biological
0.0957555,4.02e-06,0,Clean
0.053371,3.26e-05,0,Clean
0.0292519,5.1e-05,0,Clean
0.0,318.664,1,Biological
0.0,262.668,1,Biological
0.0,10.9231,1,Biological
0.0,182.88,1,Biological
0.0,495.898,1,Biological
0.0,485.162,1,Biological
9.9917,0.0,1,Chemical
1.374,0.0,1,Chemical
6.50243,0.0,1,Chemical
6.47549,0.0,1,Chemical
9.69154,0.0,1,Chemical
6.60041,0.0,1,Chemical
9.81402,0.0,1,Chemical
6.51271,0.0,1,Chemical
2.43719,0.0,1,Chemical
1.26469,0.0,1,Chemical
0.0704262,5.71e-05,0,Clean
9.76211,0.0,1,Chemical
7.1688,0.0,1,Chemical
8.94613,0.0,1,Chemical
0.0,19.08,1,Biological
5.81228,0.0,1,Chemical
7.77651,0.0,1,Chemical
5.9009,0.0,1,Chemical
0.0167689,3.24e-05,0,Clean
0.0695081,9.07e-05,0,Clean
5.7756,0.0,1,Chemical
0.0,485.162,1,Biological
0.0947626,5.63e-05,0,Clean
4.78315,0.0,1,Chemical
0.0,182.88,1,Biological
0.083661,9.35e-06,0,Clean
0.0,12.6309,1,Biological
2.16812,0.0,1,Chemical
0.0,485.162,1,Biological
0.0,5.91436,1,Biological
4.74054,0.0,1,Chemical
6.02251,0.0,1,Chemical
0.0414178,7.79e-05,0,Clean
2.49021,0.0,1,Chemical
0.0807404,6.15e-05,0,Clean
1.00734,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0727488,7.38e-05,0,Clean
0.0,495.898,1,Biological
0.0,495.898,1,Biological
0.0,485.162,1,Biological
0.0247739,8.44e-05,0,Clean
2.95698,0.0,1,Chemical
0.0,318.664,1,Biological
5.2522,0.0,1,Chemical
9.73886,0.0,1,Chemical
0.0,41.6792,1,Biological
4.9251,0.0,1,Chemical
0.0,267.371,1,Biological
5.94321,0.0,1,Chemical
0.0,318.664,1,Biological
7.92448,0.0,1,Chemical
0.0,96.6341,1,Biological
4.69336,0.0,1,Chemical
5.995,0.0,1,Chemical
8.70977,0.0,1,Chemical
5.69508,0.0,1,Chemical
1.957,0.0,1,Chemical
6.55083,0.0,1,Chemical
0.0874229,4.95e-07,0,Clean
0.0,267.371,1,Biological
0.060794,4.94e-05,0,Clean
0.0,40.6528,1,Biological
0.0237994,4.55e-05,0,Clean
6.5564,0.0,1,Chemical
0.0,485.162,1,Biological
4.87869,0.0,1,Chemical
0.0,28.2265,1,Biological
0.0,267.371,1,Biological
3.25763,0.0,1,Chemical
0.0386904,7.91e-05,0,Clean
0.051459,5.94e-05,0,Clean
0.0553845,5.93e-05,0,Clean
0.0221257,1.86e-05,0,Clean
0.0,96.6341,1,Biological
5.50504,0.0,1,Chemical
3.9071,0.0,1,Chemical
1.90292,0.0,1,Chemical
0.0430539,1.51e-05,0,Clean
8.8685,0.0,1,Chemical
8.91124,0.0,1,Chemical
9.81439,0.0,1,Chemical
5.21768,0.0,1,Chemical
1.81999,0.0,1,Chemical
2.06002,0.0,1,Chemical
0.0648379,1.95e-05,0,Clean
0.0538755,5.23e-05,0,Clean
0.0761466,3e-06,0,Clean
0.0,19.1741,1,Biological
0.0,11.1908,1,Biological
0.0913409,5.81e-05,0,Clean
9.39528,0.0,1,Chemical
8.06736,0.0,1,Chemical
0.0143473,8.15e-05,0,Clean
9.44945,0.0,1,Chemical
6.43373,0.0,1,Chemical
0.0985567,3.33e-05,0,Clean
0.0100829,2.18e-05,0,Clean
8.27763,0.0,1,Chemical
0.0,267.371,1,Biological
3.22742,0.0,1,Chemical
6.10707,0.0,1,Chemical
0.0,48.4319,1,Biological
9.70682,0.0,1,Chemical
0.0,182.88,1,Biological
3.45026,0.0,1,Chemical
0.0113513,9.13e-06,0,Clean
0.0,318.664,1,Biological
0.0,318.664,1,Biological
0.0,485.162,1,Biological
3.42372,0.0,1,Chemical
0.0,495.898,1,Biological
4.60842,0.0,1,Chemical
6.65112,0.0,1,Chemical
0.0805903,8.03e-05,0,Clean
0.0,318.664,1,Biological
0.0607194,7.41e-05,0,Clean
0.0,267.371,1,Biological
0.0297828,2.97e-05,0,Clean
0.0,182.88,1,Biological
0.0,485.162,1,Biological
0.0952827,2.62e-05,0,Clean
5.72878,0.0,1,Chemical
2.86378,0.0,1,Chemical
0.0228648,4.2e-05,0,Clean
0.0,8.58698,1,Biological
4.39435,0.0,1,Chemical
0.0304554,3.12e-05,0,Clean
4.28278,0.0,1,Chemical
0.0,262.668,1,Biological
9.37458,0.0,1,Chemical
8.81563,0.0,1,Chemical
0.0410639,3e-05,0,Clean
0.0,267.371,1,Biological
0.0,495.898,1,Biological
8.08287,0.0,1,Chemical
0.0332726,5.63e-05,0,Clean
0.0,495.898,1,Biological
0.0,267.371,1,Biological
4.56587,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0,47.6392,1,Biological
0.0,182.88,1,Biological
5.01778,0.0,1,Chemical
0.0,495.898,1,Biological
1.71755,0.0,1,Chemical
0.0356588,9.16e-05,0,Clean
